"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN YIELD (Kg per ha)"
"37","1992","6","Madhya Pradesh","Sehore","184.92","906.0"
"37","1993","6","Madhya Pradesh","Sehore","210.07","882.0"
"37","1994","6","Madhya Pradesh","Sehore","180.9","763.0"
"37","1995","6","Madhya Pradesh","Sehore","209.9","1049.0"
"37","1996","6","Madhya Pradesh","Sehore","219.3","894.0"
"37","1997","6","Madhya Pradesh","Sehore","232.3","1186.0"
"37","1998","6","Madhya Pradesh","Sehore","241.5","1030.0"
"37","1999","6","Madhya Pradesh","Sehore","244.7","1085.0"
"37","2000","6","Madhya Pradesh","Sehore","246.6","895.0"
"37","2001","6","Madhya Pradesh","Sehore","247.2","1013.0"
"37","2002","6","Madhya Pradesh","Sehore","246.5","1014.0"
"37","2003","6","Madhya Pradesh","Sehore","255.3","1298.0"
"37","2004","6","Madhya Pradesh","Sehore","275.71","751.0"
"37","2005","6","Madhya Pradesh","Sehore","269.82","1276.0"
"37","2006","6","Madhya Pradesh","Sehore","243.58","888.0"
"37","2007","6","Madhya Pradesh","Sehore","284.5","1197.0"
"37","2008","6","Madhya Pradesh","Sehore","282.5","1293.0"
"37","2009","6","Madhya Pradesh","Sehore","284.4","1526.0"
"37","2010","6","Madhya Pradesh","Sehore","283.9","1889.0"
"37","2011","6","Madhya Pradesh","Sehore","310.9","1190.0"
"37","2012","6","Madhya Pradesh","Sehore","308.68","1236.0"
"37","2013","6","Madhya Pradesh","Sehore","312.24","483.0"
"37","2014","6","Madhya Pradesh","Sehore","193.0","1337.0"
"37","2015","6","Madhya Pradesh","Sehore","296.0","568.0"
"37","2016","6","Madhya Pradesh","Sehore","270.0","1485.0"
"37","2017","6","Madhya Pradesh","Sehore","270.0","826.0"
"38","1990","6","Madhya Pradesh","Raisen","85.02","974.0"
"38","1991","6","Madhya Pradesh","Raisen","92.92","1020.0"
"38","1992","6","Madhya Pradesh","Raisen","103.28","891.0"
"38","1993","6","Madhya Pradesh","Raisen","115.62","900.0"
"38","1994","6","Madhya Pradesh","Raisen","21.5","651.0"
"38","1995","6","Madhya Pradesh","Raisen","89.6","1022.0"
"38","1996","6","Madhya Pradesh","Raisen","109.9","1024.0"
"38","1997","6","Madhya Pradesh","Raisen","132.4","1372.0"
"38","1998","6","Madhya Pradesh","Raisen","161.2","1058.0"
"38","1999","6","Madhya Pradesh","Raisen","121.2","1125.0"
"38","2000","6","Madhya Pradesh","Raisen","96.6","788.0"
"38","2001","6","Madhya Pradesh","Raisen","94.4","784.0"
"38","2002","6","Madhya Pradesh","Raisen","73.3","742.0"
"38","2003","6","Madhya Pradesh","Raisen","69.3","973.0"
"38","2004","6","Madhya Pradesh","Raisen","77.58","872.0"
"38","2005","6","Madhya Pradesh","Raisen","70.57","1085.0"
"38","2006","6","Madhya Pradesh","Raisen","69.66","1164.0"
"38","2007","6","Madhya Pradesh","Raisen","128.3","1197.0"
"38","2008","6","Madhya Pradesh","Raisen","116.6","1108.0"
"38","2009","6","Madhya Pradesh","Raisen","123.3","1144.0"
"38","2010","6","Madhya Pradesh","Raisen","143.9","1094.0"
"38","2011","6","Madhya Pradesh","Raisen","188.8","700.0"
"38","2012","6","Madhya Pradesh","Raisen","196.49","925.0"
"38","2013","6","Madhya Pradesh","Raisen","194.52","241.0"
"38","2014","6","Madhya Pradesh","Raisen","119.0","1261.0"
"38","2015","6","Madhya Pradesh","Raisen","94.0","447.0"
"38","2016","6","Madhya Pradesh","Raisen","82.0","854.0"
"38","2017","6","Madhya Pradesh","Raisen","84.7","610.0"
"39","1990","6","Madhya Pradesh","Vidisha","49.8","1013.0"
"39","1991","6","Madhya Pradesh","Vidisha","50.23","732.0"
"39","1992","6","Madhya Pradesh","Vidisha","67.59","815.0"
"39","1993","6","Madhya Pradesh","Vidisha","74.66","897.0"
"39","1994","6","Madhya Pradesh","Vidisha","33.8","935.0"
"39","1995","6","Madhya Pradesh","Vidisha","69.8","1139.0"
"39","1996","6","Madhya Pradesh","Vidisha","83.3","963.0"
"39","1997","6","Madhya Pradesh","Vidisha","107.1","948.0"
"39","1998","6","Madhya Pradesh","Vidisha","82.6","792.0"
"39","1999","6","Madhya Pradesh","Vidisha","103.5","965.0"
"39","2000","6","Madhya Pradesh","Vidisha","115.9","1028.0"
"39","2001","6","Madhya Pradesh","Vidisha","134.9","933.0"
"39","2002","6","Madhya Pradesh","Vidisha","103.5","854.0"
"39","2003","6","Madhya Pradesh","Vidisha","125.1","855.0"
"39","2004","6","Madhya Pradesh","Vidisha","134.78","1043.0"
"39","2005","6","Madhya Pradesh","Vidisha","124.86","1129.0"
"39","2006","6","Madhya Pradesh","Vidisha","143.41","978.0"
"39","2007","6","Madhya Pradesh","Vidisha","180.3","1006.0"
"39","2008","6","Madhya Pradesh","Vidisha","193.0","1086.0"
"39","2009","6","Madhya Pradesh","Vidisha","217.9","1173.0"
"39","2010","6","Madhya Pradesh","Vidisha","249.2","1494.0"
"39","2011","6","Madhya Pradesh","Vidisha","240.0","1155.0"
"39","2012","6","Madhya Pradesh","Vidisha","289.76","1111.0"
"39","2013","6","Madhya Pradesh","Vidisha","317.82","1012.0"
"39","2014","6","Madhya Pradesh","Vidisha","255.0","1169.0"
"39","2015","6","Madhya Pradesh","Vidisha","311.0","659.0"
"39","2016","6","Madhya Pradesh","Vidisha","290.0","590.0"
"39","2017","6","Madhya Pradesh","Vidisha","277.48","1355.0"
"40","1990","6","Madhya Pradesh","Betul","129.24","1019.0"
"40","1991","6","Madhya Pradesh","Betul","136.84","692.0"
"40","1992","6","Madhya Pradesh","Betul","147.98","736.0"
"40","1993","6","Madhya Pradesh","Betul","160.42","1016.0"
"40","1994","6","Madhya Pradesh","Betul","164.9","701.0"
"40","1995","6","Madhya Pradesh","Betul","176.2","825.0"
"40","1996","6","Madhya Pradesh","Betul","181.1","1045.0"
"40","1997","6","Madhya Pradesh","Betul","185.3","693.0"
"40","1998","6","Madhya Pradesh","Betul","172.1","461.0"
"40","1999","6","Madhya Pradesh","Betul","168.9","625.0"
"40","2000","6","Madhya Pradesh","Betul","160.6","582.0"
"40","2001","6","Madhya Pradesh","Betul","156.5","882.0"
"40","2002","6","Madhya Pradesh","Betul","160.8","652.0"
"40","2003","6","Madhya Pradesh","Betul","153.3","892.0"
"40","2004","6","Madhya Pradesh","Betul","158.21","689.0"
"40","2005","6","Madhya Pradesh","Betul","176.72","1075.0"
"40","2006","6","Madhya Pradesh","Betul","173.92","1049.0"
"40","2007","6","Madhya Pradesh","Betul","194.1","1047.0"
"40","2008","6","Madhya Pradesh","Betul","197.0","1131.0"
"40","2009","6","Madhya Pradesh","Betul","210.3","1221.0"
"40","2010","6","Madhya Pradesh","Betul","229.0","1291.0"
"40","2011","6","Madhya Pradesh","Betul","205.3","1223.0"
"40","2012","6","Madhya Pradesh","Betul","236.0","1850.0"
"40","2013","6","Madhya Pradesh","Betul","241.85","630.0"
"40","2014","6","Madhya Pradesh","Betul","188.0","2064.0"
"40","2015","6","Madhya Pradesh","Betul","254.0","492.0"
"40","2016","6","Madhya Pradesh","Betul","234.0","1333.0"
"40","2017","6","Madhya Pradesh","Betul","223.0","1335.0"
"41","1990","6","Madhya Pradesh","Rajgarh","140.02","622.0"
"41","1991","6","Madhya Pradesh","Rajgarh","150.36","453.0"
"41","1992","6","Madhya Pradesh","Rajgarh","157.75","480.0"
"41","1993","6","Madhya Pradesh","Rajgarh","168.58","676.0"
"41","1994","6","Madhya Pradesh","Rajgarh","185.9","783.0"
"41","1995","6","Madhya Pradesh","Rajgarh","196.0","668.0"
"41","1996","6","Madhya Pradesh","Rajgarh","207.7","688.0"
"41","1997","6","Madhya Pradesh","Rajgarh","216.2","1143.0"
"41","1998","6","Madhya Pradesh","Rajgarh","220.3","1320.0"
"41","1999","6","Madhya Pradesh","Rajgarh","239.4","998.0"
"41","2000","6","Madhya Pradesh","Rajgarh","251.8","518.0"
"41","2001","6","Madhya Pradesh","Rajgarh","260.9","606.0"
"41","2002","6","Madhya Pradesh","Rajgarh","255.8","341.0"
"41","2003","6","Madhya Pradesh","Rajgarh","252.3","1135.0"
"41","2004","6","Madhya Pradesh","Rajgarh","261.01","885.0"
"41","2005","6","Madhya Pradesh","Rajgarh","266.31","1191.0"
"41","2006","6","Madhya Pradesh","Rajgarh","273.08","840.0"
"41","2007","6","Madhya Pradesh","Rajgarh","277.4","982.0"
"41","2008","6","Madhya Pradesh","Rajgarh","283.2","1087.0"
"41","2009","6","Madhya Pradesh","Rajgarh","292.1","876.0"
"41","2010","6","Madhya Pradesh","Rajgarh","299.0","1052.0"
"41","2011","6","Madhya Pradesh","Rajgarh","299.5","863.0"
"41","2012","6","Madhya Pradesh","Rajgarh","326.22","1228.0"
"41","2013","6","Madhya Pradesh","Rajgarh","342.42","577.0"
"41","2014","6","Madhya Pradesh","Rajgarh","315.0","1352.0"
"41","2015","6","Madhya Pradesh","Rajgarh","339.0","608.0"
"41","2016","6","Madhya Pradesh","Rajgarh","314.0","1172.0"
"41","2017","6","Madhya Pradesh","Rajgarh","309.4","1245.0"
"42","1990","6","Madhya Pradesh","Shajapur","172.94","900.0"
"42","1991","6","Madhya Pradesh","Shajapur","216.13","722.0"
"42","1992","6","Madhya Pradesh","Shajapur","221.51","827.0"
"42","1993","6","Madhya Pradesh","Shajapur","231.87","941.0"
"42","1994","6","Madhya Pradesh","Shajapur","256.2","994.0"
"42","1995","6","Madhya Pradesh","Shajapur","274.8","989.0"
"42","1996","6","Madhya Pradesh","Shajapur","286.3","761.0"
"42","1997","6","Madhya Pradesh","Shajapur","299.4","1089.0"
"42","1998","6","Madhya Pradesh","Shajapur","306.1","1190.0"
"42","1999","6","Madhya Pradesh","Shajapur","316.6","1213.0"
"42","2000","6","Madhya Pradesh","Shajapur","319.4","827.0"
"42","2001","6","Madhya Pradesh","Shajapur","314.6","620.0"
"42","2002","6","Madhya Pradesh","Shajapur","315.3","480.0"
"42","2003","6","Madhya Pradesh","Shajapur","307.3","988.0"
"42","2004","6","Madhya Pradesh","Shajapur","319.01","823.0"
"42","2005","6","Madhya Pradesh","Shajapur","327.79","979.0"
"42","2006","6","Madhya Pradesh","Shajapur","327.02","833.0"
"42","2007","6","Madhya Pradesh","Shajapur","331.4","932.0"
"42","2008","6","Madhya Pradesh","Shajapur","337.1","1002.0"
"42","2009","6","Madhya Pradesh","Shajapur","340.5","896.0"
"42","2010","6","Madhya Pradesh","Shajapur","348.6","1271.0"
"42","2011","6","Madhya Pradesh","Shajapur","348.7","1117.0"
"42","2012","6","Madhya Pradesh","Shajapur","371.1","1342.0"
"42","2013","6","Madhya Pradesh","Shajapur","241.9","772.0"
"42","2014","6","Madhya Pradesh","Shajapur","250.0","780.0"
"42","2015","6","Madhya Pradesh","Shajapur","253.0","759.0"
"42","2016","6","Madhya Pradesh","Shajapur","248.0","1488.0"
"42","2017","6","Madhya Pradesh","Shajapur","236.6","1024.0"
"43","1990","6","Madhya Pradesh","Hoshangabad","153.15","868.0"
"43","1991","6","Madhya Pradesh","Hoshangabad","199.55","754.0"
"43","1992","6","Madhya Pradesh","Hoshangabad","239.21","838.0"
"43","1993","6","Madhya Pradesh","Hoshangabad","270.6","1025.0"
"43","1994","6","Madhya Pradesh","Hoshangabad","132.5","789.0"
"43","1995","6","Madhya Pradesh","Hoshangabad","278.0","1195.0"
"43","1996","6","Madhya Pradesh","Hoshangabad","330.2","1159.0"
"43","1997","6","Madhya Pradesh","Hoshangabad","345.8","1266.0"
"43","1998","6","Madhya Pradesh","Hoshangabad","348.2","897.0"
"43","1999","6","Madhya Pradesh","Hoshangabad","209.6","667.0"
"43","2000","6","Madhya Pradesh","Hoshangabad","203.9","986.0"
"43","2001","6","Madhya Pradesh","Hoshangabad","211.4","1022.0"
"43","2002","6","Madhya Pradesh","Hoshangabad","204.3","638.0"
"43","2003","6","Madhya Pradesh","Hoshangabad","200.5","1025.0"
"43","2004","6","Madhya Pradesh","Hoshangabad","203.97","543.0"
"43","2005","6","Madhya Pradesh","Hoshangabad","188.5","1051.0"
"43","2006","6","Madhya Pradesh","Hoshangabad","194.86","1217.0"
"43","2007","6","Madhya Pradesh","Hoshangabad","206.7","1090.0"
"43","2008","6","Madhya Pradesh","Hoshangabad","211.9","845.0"
"43","2009","6","Madhya Pradesh","Hoshangabad","214.7","1318.0"
"43","2010","6","Madhya Pradesh","Hoshangabad","216.7","1482.0"
"43","2011","6","Madhya Pradesh","Hoshangabad","217.8","635.0"
"43","2012","6","Madhya Pradesh","Hoshangabad","223.66","862.0"
"43","2013","6","Madhya Pradesh","Hoshangabad","213.18","990.0"
"43","2014","6","Madhya Pradesh","Hoshangabad","189.0","1651.0"
"43","2015","6","Madhya Pradesh","Hoshangabad","108.0","463.0"
"43","2016","6","Madhya Pradesh","Hoshangabad","92.0","1163.0"
"43","2017","6","Madhya Pradesh","Hoshangabad","41.6","615.0"
"96","1990","7","Maharashtra","Thane","0.0","0.0"
"96","1991","7","Maharashtra","Thane","0.0","0.0"
"96","1992","7","Maharashtra","Thane","0.0","0.0"
"96","1993","7","Maharashtra","Thane","0.0","0.0"
"96","1994","7","Maharashtra","Thane","0.0","0.0"
"96","1995","7","Maharashtra","Thane","0.0","0.0"
"96","1996","7","Maharashtra","Thane","0.0","0.0"
"96","1997","7","Maharashtra","Thane","0.0","0.0"
"96","1998","7","Maharashtra","Thane","0.0","0.0"
"96","1999","7","Maharashtra","Thane","0.0","0.0"
"96","2000","7","Maharashtra","Thane","0.0","0.0"
"96","2001","7","Maharashtra","Thane","0.0","0.0"
"96","2002","7","Maharashtra","Thane","0.0","0.0"
"96","2003","7","Maharashtra","Thane","0.0","0.0"
"96","2004","7","Maharashtra","Thane","0.0","0.0"
"96","2005","7","Maharashtra","Thane","0.0","0.0"
"96","2006","7","Maharashtra","Thane","0.0","0.0"
"96","2007","7","Maharashtra","Thane","0.0","0.0"
"96","2008","7","Maharashtra","Thane","0.0","0.0"
"96","2009","7","Maharashtra","Thane","0.0","0.0"
"96","2010","7","Maharashtra","Thane","0.0","0.0"
"96","2011","7","Maharashtra","Thane","0.0","0.0"
"96","2012","7","Maharashtra","Thane","0.0","0.0"
"96","2013","7","Maharashtra","Thane","0.0","0.0"
"96","2014","7","Maharashtra","Thane","0.0","0.0"
"96","2015","7","Maharashtra","Thane","0.0","0.0"
"96","2016","7","Maharashtra","Thane","-1.0","-1.0"
"96","2017","7","Maharashtra","Thane","-1.0","-1.0"
"97","1990","7","Maharashtra","Raigad","0.0","0.0"
"97","1991","7","Maharashtra","Raigad","0.0","0.0"
"97","1992","7","Maharashtra","Raigad","0.0","0.0"
"97","1993","7","Maharashtra","Raigad","0.0","0.0"
"97","1994","7","Maharashtra","Raigad","0.0","0.0"
"97","1995","7","Maharashtra","Raigad","0.0","0.0"
"97","1996","7","Maharashtra","Raigad","0.0","0.0"
"97","1997","7","Maharashtra","Raigad","0.0","0.0"
"97","1998","7","Maharashtra","Raigad","0.0","0.0"
"97","1999","7","Maharashtra","Raigad","0.0","0.0"
"97","2000","7","Maharashtra","Raigad","0.0","0.0"
"97","2001","7","Maharashtra","Raigad","0.0","0.0"
"97","2002","7","Maharashtra","Raigad","0.0","0.0"
"97","2003","7","Maharashtra","Raigad","0.0","0.0"
"97","2004","7","Maharashtra","Raigad","0.0","0.0"
"97","2005","7","Maharashtra","Raigad","0.0","0.0"
"97","2006","7","Maharashtra","Raigad","0.0","0.0"
"97","2007","7","Maharashtra","Raigad","0.0","0.0"
"97","2008","7","Maharashtra","Raigad","0.0","0.0"
"97","2009","7","Maharashtra","Raigad","0.0","0.0"
"97","2010","7","Maharashtra","Raigad","0.0","0.0"
"97","2011","7","Maharashtra","Raigad","0.0","0.0"
"97","2012","7","Maharashtra","Raigad","0.0","0.0"
"97","2013","7","Maharashtra","Raigad","0.0","0.0"
"97","2014","7","Maharashtra","Raigad","0.0","0.0"
"97","2015","7","Maharashtra","Raigad","0.0","0.0"
"97","2016","7","Maharashtra","Raigad","-1.0","-1.0"
"97","2017","7","Maharashtra","Raigad","-1.0","-1.0"
"98","1990","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1991","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1992","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1993","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1994","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1995","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1996","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1997","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1998","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","1999","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2000","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2001","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2002","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2003","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2004","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2005","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2006","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2007","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2008","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2013","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2014","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","0.0","0.0"
"98","2016","7","Maharashtra","Ratnagiri","-1.0","-1.0"
"98","2017","7","Maharashtra","Ratnagiri","-1.0","-1.0"
"99","1990","7","Maharashtra","Nasik","1.6","938.0"
"99","1991","7","Maharashtra","Nasik","0.4","750.0"
"99","1992","7","Maharashtra","Nasik","0.5","1000.0"
"99","1993","7","Maharashtra","Nasik","1.7","1353.0"
"99","1994","7","Maharashtra","Nasik","3.1","1129.0"
"99","1995","7","Maharashtra","Nasik","2.0","1100.0"
"99","1996","7","Maharashtra","Nasik","1.9","1368.0"
"99","1997","7","Maharashtra","Nasik","2.6","1038.0"
"99","1998","7","Maharashtra","Nasik","5.9","1458.0"
"99","1999","7","Maharashtra","Nasik","8.3","1602.0"
"99","2000","7","Maharashtra","Nasik","7.5","1173.0"
"99","2001","7","Maharashtra","Nasik","5.5","1818.0"
"99","2002","7","Maharashtra","Nasik","7.5","1053.0"
"99","2003","7","Maharashtra","Nasik","8.9","2247.0"
"99","2004","7","Maharashtra","Nasik","20.3","1842.0"
"99","2005","7","Maharashtra","Nasik","23.3","2000.0"
"99","2006","7","Maharashtra","Nasik","31.5","1502.0"
"99","2007","7","Maharashtra","Nasik","36.2","1525.0"
"99","2008","7","Maharashtra","Nasik","39.7","1287.0"
"99","2009","7","Maharashtra","Nasik","55.1","1187.0"
"99","2010","7","Maharashtra","Nasik","56.9","1422.0"
"99","2011","7","Maharashtra","Nasik","58.6","1391.0"
"99","2012","7","Maharashtra","Nasik","56.0","1559.0"
"99","2013","7","Maharashtra","Nasik","52.4","1578.0"
"99","2014","7","Maharashtra","Nasik","59.8","1421.0"
"99","2015","7","Maharashtra","Nasik","59.8","1164.0"
"99","2016","7","Maharashtra","Nasik","68.7","1499.0"
"99","2017","7","Maharashtra","Nasik","67.5","2039.0"
"100","1990","7","Maharashtra","Dhule","0.3","1000.0"
"100","1991","7","Maharashtra","Dhule","0.4","750.0"
"100","1992","7","Maharashtra","Dhule","0.9","1000.0"
"100","1993","7","Maharashtra","Dhule","1.0","1300.0"
"100","1994","7","Maharashtra","Dhule","1.8","1444.0"
"100","1995","7","Maharashtra","Dhule","2.2","1409.0"
"100","1996","7","Maharashtra","Dhule","2.0","1700.0"
"100","1997","7","Maharashtra","Dhule","3.5","1200.0"
"100","1998","7","Maharashtra","Dhule","1.9","1421.0"
"100","1999","7","Maharashtra","Dhule","2.2","1227.0"
"100","2000","7","Maharashtra","Dhule","2.2","591.0"
"100","2001","7","Maharashtra","Dhule","2.3","1870.0"
"100","2002","7","Maharashtra","Dhule","1.5","1333.0"
"100","2003","7","Maharashtra","Dhule","1.7","1588.0"
"100","2004","7","Maharashtra","Dhule","1.7","1706.0"
"100","2005","7","Maharashtra","Dhule","2.7","1037.0"
"100","2006","7","Maharashtra","Dhule","3.1","871.0"
"100","2007","7","Maharashtra","Dhule","5.4","1481.0"
"100","2008","7","Maharashtra","Dhule","14.6","726.0"
"100","2009","7","Maharashtra","Dhule","19.9","932.0"
"100","2010","7","Maharashtra","Dhule","21.1","2232.0"
"100","2011","7","Maharashtra","Dhule","11.0","1610.0"
"100","2012","7","Maharashtra","Dhule","11.4","1606.0"
"100","2013","7","Maharashtra","Dhule","12.0","1350.0"
"100","2014","7","Maharashtra","Dhule","15.5","1290.0"
"100","2015","7","Maharashtra","Dhule","20.8","644.0"
"100","2016","7","Maharashtra","Dhule","18.3","1383.0"
"100","2017","7","Maharashtra","Dhule","18.46","1772.0"
"101","1990","7","Maharashtra","Jalgaon","0.1","1000.0"
"101","1991","7","Maharashtra","Jalgaon","0.9","667.0"
"101","1992","7","Maharashtra","Jalgaon","1.0","1000.0"
"101","1993","7","Maharashtra","Jalgaon","1.1","1364.0"
"101","1994","7","Maharashtra","Jalgaon","3.6","1833.0"
"101","1995","7","Maharashtra","Jalgaon","4.4","1136.0"
"101","1996","7","Maharashtra","Jalgaon","3.6","1528.0"
"101","1997","7","Maharashtra","Jalgaon","3.3","1182.0"
"101","1998","7","Maharashtra","Jalgaon","2.4","1500.0"
"101","1999","7","Maharashtra","Jalgaon","3.0","1367.0"
"101","2000","7","Maharashtra","Jalgaon","2.9","1000.0"
"101","2001","7","Maharashtra","Jalgaon","3.1","1387.0"
"101","2002","7","Maharashtra","Jalgaon","3.4","2529.0"
"101","2003","7","Maharashtra","Jalgaon","3.6","2444.0"
"101","2004","7","Maharashtra","Jalgaon","8.5","2118.0"
"101","2005","7","Maharashtra","Jalgaon","14.6","1815.0"
"101","2006","7","Maharashtra","Jalgaon","27.1","1893.0"
"101","2007","7","Maharashtra","Jalgaon","24.8","1835.0"
"101","2008","7","Maharashtra","Jalgaon","18.1","1867.0"
"101","2009","7","Maharashtra","Jalgaon","19.1","2187.0"
"101","2010","7","Maharashtra","Jalgaon","12.9","2031.0"
"101","2011","7","Maharashtra","Jalgaon","15.8","1997.0"
"101","2012","7","Maharashtra","Jalgaon","15.0","1705.0"
"101","2013","7","Maharashtra","Jalgaon","15.0","1767.0"
"101","2014","7","Maharashtra","Jalgaon","25.0","1416.0"
"101","2015","7","Maharashtra","Jalgaon","31.8","553.0"
"101","2016","7","Maharashtra","Jalgaon","33.9","1876.0"
"101","2017","7","Maharashtra","Jalgaon","34.14","1637.0"
"102","1990","7","Maharashtra","Ahmednagar","0.0","0.0"
"102","1991","7","Maharashtra","Ahmednagar","0.2","500.0"
"102","1992","7","Maharashtra","Ahmednagar","0.4","1000.0"
"102","1993","7","Maharashtra","Ahmednagar","0.5","1400.0"
"102","1994","7","Maharashtra","Ahmednagar","1.1","909.0"
"102","1995","7","Maharashtra","Ahmednagar","0.6","667.0"
"102","1996","7","Maharashtra","Ahmednagar","0.8","1375.0"
"102","1997","7","Maharashtra","Ahmednagar","3.8","816.0"
"102","1998","7","Maharashtra","Ahmednagar","4.6","1196.0"
"102","1999","7","Maharashtra","Ahmednagar","7.5","1387.0"
"102","2000","7","Maharashtra","Ahmednagar","7.2","861.0"
"102","2001","7","Maharashtra","Ahmednagar","7.6","1184.0"
"102","2002","7","Maharashtra","Ahmednagar","15.1","1245.0"
"102","2003","7","Maharashtra","Ahmednagar","17.9","1034.0"
"102","2004","7","Maharashtra","Ahmednagar","35.5","1459.0"
"102","2005","7","Maharashtra","Ahmednagar","37.5","1035.0"
"102","2006","7","Maharashtra","Ahmednagar","49.0","1316.0"
"102","2007","7","Maharashtra","Ahmednagar","55.4","1525.0"
"102","2008","7","Maharashtra","Ahmednagar","55.5","723.0"
"102","2009","7","Maharashtra","Ahmednagar","58.0","918.0"
"102","2010","7","Maharashtra","Ahmednagar","50.7","1791.0"
"102","2011","7","Maharashtra","Ahmednagar","58.6","2094.0"
"102","2012","7","Maharashtra","Ahmednagar","56.8","494.0"
"102","2013","7","Maharashtra","Ahmednagar","65.9","1131.0"
"102","2014","7","Maharashtra","Ahmednagar","58.2","617.0"
"102","2015","7","Maharashtra","Ahmednagar","40.9","484.0"
"102","2016","7","Maharashtra","Ahmednagar","52.0","802.0"
"102","2017","7","Maharashtra","Ahmednagar","59.28","1466.0"
"103","1990","7","Maharashtra","Pune","0.5","1000.0"
"103","1991","7","Maharashtra","Pune","0.5","600.0"
"103","1992","7","Maharashtra","Pune","0.4","1000.0"
"103","1993","7","Maharashtra","Pune","0.5","1400.0"
"103","1994","7","Maharashtra","Pune","0.7","714.0"
"103","1995","7","Maharashtra","Pune","0.3","667.0"
"103","1996","7","Maharashtra","Pune","0.5","1200.0"
"103","1997","7","Maharashtra","Pune","1.5","800.0"
"103","1998","7","Maharashtra","Pune","0.4","1250.0"
"103","1999","7","Maharashtra","Pune","0.6","2000.0"
"103","2000","7","Maharashtra","Pune","0.7","857.0"
"103","2001","7","Maharashtra","Pune","0.4","1250.0"
"103","2002","7","Maharashtra","Pune","0.4","1750.0"
"103","2003","7","Maharashtra","Pune","0.6","3333.0"
"103","2004","7","Maharashtra","Pune","1.2","3000.0"
"103","2005","7","Maharashtra","Pune","1.8","2111.0"
"103","2006","7","Maharashtra","Pune","1.9","1895.0"
"103","2007","7","Maharashtra","Pune","3.0","1733.0"
"103","2008","7","Maharashtra","Pune","2.4","1542.0"
"103","2009","7","Maharashtra","Pune","3.3","1415.0"
"103","2010","7","Maharashtra","Pune","2.9","1983.0"
"103","2011","7","Maharashtra","Pune","3.9","2108.0"
"103","2012","7","Maharashtra","Pune","4.2","1933.0"
"103","2013","7","Maharashtra","Pune","6.9","3884.0"
"103","2014","7","Maharashtra","Pune","7.1","1648.0"
"103","2015","7","Maharashtra","Pune","16.1","2919.0"
"103","2016","7","Maharashtra","Pune","18.0","2128.0"
"103","2017","7","Maharashtra","Pune","20.23","2022.0"
"104","1990","7","Maharashtra","Satara","2.7","963.0"
"104","1991","7","Maharashtra","Satara","2.0","700.0"
"104","1992","7","Maharashtra","Satara","4.2","976.0"
"104","1993","7","Maharashtra","Satara","5.3","1094.0"
"104","1994","7","Maharashtra","Satara","7.9","848.0"
"104","1995","7","Maharashtra","Satara","8.9","1427.0"
"104","1996","7","Maharashtra","Satara","9.8","1510.0"
"104","1997","7","Maharashtra","Satara","11.8","1398.0"
"104","1998","7","Maharashtra","Satara","11.4","1561.0"
"104","1999","7","Maharashtra","Satara","13.4","1940.0"
"104","2000","7","Maharashtra","Satara","13.6","2471.0"
"104","2001","7","Maharashtra","Satara","14.0","1907.0"
"104","2002","7","Maharashtra","Satara","15.6","1974.0"
"104","2003","7","Maharashtra","Satara","15.1","1649.0"
"104","2004","7","Maharashtra","Satara","26.4","1837.0"
"104","2005","7","Maharashtra","Satara","31.3","1236.0"
"104","2006","7","Maharashtra","Satara","28.7","1084.0"
"104","2007","7","Maharashtra","Satara","27.2","1765.0"
"104","2008","7","Maharashtra","Satara","29.2","2154.0"
"104","2009","7","Maharashtra","Satara","32.5","2002.0"
"104","2010","7","Maharashtra","Satara","40.1","1631.0"
"104","2011","7","Maharashtra","Satara","46.1","1626.0"
"104","2012","7","Maharashtra","Satara","38.8","1787.0"
